#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
c_boke;Boké;Boké;Boké;;Boké;;;;;;;;;x
c_boke_adj;Bokéian;;bokéer;;;;;;;;;;;x
c_bolama;Bolama;Bolama;Bolama;;Bolama;;;;;;;;;x
c_bolama_adj;Bolaman;;bolamer;;;;;;;;;;;x
c_bolgatanga;Bolgatanga;Bolgatanga;Bolgatanga;;Bolgatanga;;;;;;;;;x
c_bolgatanga_adj;Bolgatangan;;bolgatanger;;;;;;;;;;;x
c_bombali;Bombali;Bombali;Bombali;;Bombali;;;;;;;;;x
c_bombali_adj;Bombalian;;bombaler;;;;;;;;;;;x
c_bong;Bong;Bong;Bong;;Bong;;;;;;;;;x
c_bong_adj;Bongian;;bonger;;;;;;;;;;;x
c_bonthe;Bonthe;Bonthe;Bonthe;;Bonthe;;;;;;;;;x
c_bonthe_adj;Bonthean;;bonther;;;;;;;;;;;x
c_bontioli;Bontioli;Bontioli;Bontioli;;Bontioli;;;;;;;;;x
c_bontioli_adj;Bontiolian;;bontioler;;;;;;;;;;;x
c_bougouni;Bougouni;Bougouni;Bougouni;;Bougouni;;;;;;;;;x
c_bougouni_adj;Bougounian;;bougouner;;;;;;;;;;;x
c_bui;Bui;Bui;Bui;;Bui;;;;;;;;;x
c_bui_adj;Bian;;ber;;;;;;;;;;;x
c_cacheu;Cacheu;Cacheu;Cacheu;;Cacheu;;;;;;;;;x
c_cacheu_adj;Cachian;;cacher;;;;;;;;;;;x
c_cavally;Cavally;Cavally;Cavally;;Cavally;;;;;;;;;x
c_cavally_adj;Cavallian;;cavaller;;;;;;;;;;;x
c_dabola;Dabola;Dabola;Dabola;;Dabola;;;;;;;;;x
c_dabola_adj;Dabolan;;daboler;;;;;;;;;;;x
c_dagana;Dagana;Dagana;Dagana;;Dagana;;;;;;;;;x
c_dagana_adj;Daganan;;daganer;;;;;;;;;;;x
c_diema;Diéma;Diéma;Diéma;;Diéma;;;;;;;;;x
c_diema_adj;Diéman;;diémer;;;;;;;;;;;x
c_digya;Digya;Digya;Digya;;Digya;;;;;;;;;x
c_digya_adj;Digyan;;diger;;;;;;;;;;;x
c_dinguiraye;Dinguiraye;Dinguiraye;Dinguiraye;;Dinguiraye;;;;;;;;;x
c_dinguiraye_adj;Dinguirayean;;dinguiraer;;;;;;;;;;;x
c_dioilla;Dioilla;Dioilla;Dioilla;;Dioilla;;;;;;;;;x
c_dioilla_adj;Dioillan;;dioiller;;;;;;;;;;;x
c_dogondoutchi;Dogondoutchi;Dogondoutchi;Dogondoutchi;;Dogondoutchi;;;;;;;;;x
c_dogondoutchi_adj;Dogondoutchian;;dogondoutcher;;;;;;;;;;;x
c_dubreka;Dubréka;Dubréka;Dubréka;;Dubréka;;;;;;;;;x
c_dubreka_adj;Dubrékan;;dubréker;;;;;;;;;;;x
c_elmini;Elmini;Elmini;Elmini;;Elmini;;;;;;;;;x
c_elmini_adj;Elminian;;elminer;;;;;;;;;;;x
c_faranah;Faranah;Faranah;Faranah;;Faranah;;;;;;;;;x
c_faranah_adj;Faranahian;;faranaher;;;;;;;;;;;x
c_fatick;Fatick;Fatick;Fatick;;Fatick;;;;;;;;;x
c_fatick_adj;Fatickian;;faticker;;;;;;;;;;;x
c_ferkessedougou;Ferkessédougou;Ferkessédougou;Ferkessédougou;;Ferkessédougou;;;;;;;;;x
c_ferkessedougou_adj;Ferkessédougian;;ferkessédouger;;;;;;;;;;;x
c_filingue;Filingue;Filingue;Filingue;;Filingue;;;;;;;;;x
c_filingue_adj;Filinguean;;filinger;;;;;;;;;;;x
c_fono;Fono;Fono;Fono;;Fono;;;;;;;;;x
c_fono_adj;Fonian;;foner;;;;;;;;;;;x
c_forecariah;Forécariah;Forécariah;Forécariah;;Forécariah;;;;;;;;;x
c_forecariah_adj;Forécariahian;;forécariaher;;;;;;;;;;;x
c_freetown;Freetown;Freetown;Freetown;;Freetown;;;;;;;;;x
c_freetown_adj;Freetownian;;freetowner;;;;;;;;;;;x
c_fria;Fria;Fria;Fria;;Fria;;;;;;;;;x
c_fria_adj;Frian;;frier;;;;;;;;;;;x
c_gambia;Gambia;Gambia;Gambia;;Gambia;;;;;;;;;x
c_gambia_adj;Gambian;;gamber;;;;;;;;;;;x
c_gao;Gao;Gao;Gao;;Gao;;;;;;;;;x
c_gao_adj;Gian;;ger;;;;;;;;;;;x
c_gaoual;Gaoual;Gaoual;Gaoual;;Gaoual;;;;;;;;;x
c_gaoual_adj;Gaoualian;;gaoualer;;;;;;;;;;;x
c_garou;Garou;Garou;Garou;;Garou;;;;;;;;;x
c_garou_adj;Garian;;garer;;;;;;;;;;;x
c_gbarpolu;Gbarpolu;Gbarpolu;Gbarpolu;;Gbarpolu;;;;;;;;;x
c_gbarpolu_adj;Gbarpolian;;gbarpoler;;;;;;;;;;;x
c_gbeke;Gbeke;Gbeke;Gbeke;;Gbeke;;;;;;;;;x
c_gbeke_adj;Gbekean;;gbeker;;;;;;;;;;;x
c_gbokle;Gboklé;Gboklé;Gboklé;;Gboklé;;;;;;;;;x
c_gbokle_adj;Gbokléian;;gbokléer;;;;;;;;;;;x
c_gedeh;Gedeh;Gedeh;Gedeh;;Gedeh;;;;;;;;;x
c_gedeh_adj;Gedehian;;gedeher;;;;;;;;;;;x
c_gee;Gee;Gee;Gee;;Gee;;;;;;;;;x
c_gee_adj;Geean;;ger;;;;;;;;;;;x
c_goh;Goh;Goh;Goh;;Goh;;;;;;;;;x
c_goh_adj;Gohian;;goher;;;;;;;;;;;x
c_goudiry;Goudiry;Goudiry;Goudiry;;Goudiry;;;;;;;;;x
c_goudiry_adj;Goudirian;;goudirer;;;;;;;;;;;x
c_grand_bassa;Grand Bassa;Grand Bassa;Grand Bassa;;Grand Bassa;;;;;;;;;x
c_grand_bassa_adj;Grand Bassan;;Grand Basser;;;;;;;;;;;x
c_grand_cape;Grand Cape;Grand Cape;Grand Cape;;Grand Cape;;;;;;;;;x
c_grand_cape_adj;Grand Capean;;Grand Caper;;;;;;;;;;;x
c_guekedou;Guékédou;Guékédou;Guékédou;;Guékédou;;;;;;;;;x
c_guekedou_adj;Guékédien;;guékéder;;;;;;;;;;;x
c_hambol;Hambol;Hambol;Hambol;;Hambol;;;;;;;;;x
c_hambol_adj;Hambolian;;hamboler;;;;;;;;;;;x
c_haut_sassandra;Haut-Sassandra;Haut-Sassandra;Haut-Sassandra;;Haut-Sassandra;;;;;;;;;x
c_haut_sassandra_adj;Haut-Sassandran;;haut-sassandrer;;;;;;;;;;;x
c_iffou;Iffou;Iffou;Iffou;;Iffou;;;;;;;;;x
c_iffou_adj;Iffian;;iffer;;;;;;;;;;;x
c_indenie_djuablin;Indénié-Djuablin;Indénié-Djuablin;Indénié-Djuablin;;Indénié-Djuablin;;;;;;;;;x
c_indenie_djuablin_adj;Indénié-Djuablinian;;indénié-djuabliner;;;;;;;;;;;x
c_janjanbureh;Janjanbureh;Janjanbureh;Janjanbureh;;Janjanbureh;;;;;;;;;x
c_janjanbureh_adj;Janjanburehian;;janjanbureher;;;;;;;;;;;x
c_kabadougou;Kabadougou;Kabadougou;Kabadougou;;Kabadougou;;;;;;;;;x
c_kabadougou_adj;Kabadougian;;kabadouger;;;;;;;;;;;x
c_kadiolo;Kadiolo;Kadiolo;Kadiolo;;Kadiolo;;;;;;;;;x
c_kadiolo_adj;Kadiolian;;kadioler;;;;;;;;;;;x
c_kaffrine;Kaffrine;Kaffrine;Kaffrine;;Kaffrine;;;;;;;;;x
c_kaffrine_adj;Kaffrinean;;kaffriner;;;;;;;;;;;x
c_kanel;Kanel;Kanel;Kanel;;Kanel;;;;;;;;;x
c_kanel_adj;Kanelian;;kaneler;;;;;;;;;;;x
c_kankan;Kankan;Kankan;Kankan;;Kankan;;;;;;;;;x
c_kankan_adj;Kankanian;;kankaner;;;;;;;;;;;x
c_kayes;Kayes;Kayes;Kayes;;Kayes;;;;;;;;;x
c_kayes_adj;Kayesian;;kayeser;;;;;;;;;;;x
c_kebemer;Kébémer;Kébémer;Kébémer;;Kébémer;;;;;;;;;x
c_kebemer_adj;Kébémerian;;kébémerer;;;;;;;;;;;x
c_kedougou;Kédougou;Kédougou;Kédougou;;Kédougou;;;;;;;;;x
c_kedougou_adj;Kédougian;;kédouger;;;;;;;;;;;x
c_kenema;Kenema;Kenema;Kenema;;Kenema;;;;;;;;;x
c_kenema_adj;Keneman;;kenemer;;;;;;;;;;;x
c_kerouane;Kérouané;Kérouané;Kérouané;;Kérouané;;;;;;;;;x
c_kerouane_adj;Kérouanéian;;kérouanéer;;;;;;;;;;;x
c_kindia;Kindia;Kindia;Kindia;;Kindia;;;;;;;;;x
c_kindia_adj;Kindian;;kinder;;;;;;;;;;;x
c_kintampo;Kintampo;Kintampo;Kintampo;;Kintampo;;;;;;;;;x
c_kintampo_adj;Kintampian;;kintamper;;;;;;;;;;;x
c_kirikiri;Kirikiri;Kirikiri;Kirikiri;;Kirikiri;;;;;;;;;x
c_kirikiri_adj;Kirikirian;;kirikirer;;;;;;;;;;;x
c_kissidougou;Kissidougou;Kissidougou;Kissidougou;;Kissidougou;;;;;;;;;x
c_kissidougou_adj;Kissidougian;;kissidouger;;;;;;;;;;;x
c_kita;Kita;Kita;Kita;;Kita;;;;;;;;;x
c_kita_adj;Kitan;;kiter;;;;;;;;;;;x
c_koinadugu;Koinadugu;Koinadugu;Koinadugu;;Koinadugu;;;;;;;;;x
c_koinadugu_adj;Koinadugian;;koinaduger;;;;;;;;;;;x
c_kolda;Kolda;Kolda;Kolda;;Kolda;;;;;;;;;x
c_kolda_adj;Koldan;;kolder;;;;;;;;;;;x
c_kolokani;Kolokani;Kolokani;Kolokani;;Kolokani;;;;;;;;;x
c_kolokani_adj;Kolokanian;;kolokaner;;;;;;;;;;;x
c_kong;Kong;Kong;Kong;;Kong;;;;;;;;;x
c_kong_adj;Kongian;;konger;;;;;;;;;;;x
c_kono;Kono;Kono;Kono;;Kono;;;;;;;;;x
c_kono_adj;Konian;;koner;;;;;;;;;;;x
c_koudoungou;Koudoungou;Koudoungou;Koudoungou;;Koudoungou;;;;;;;;;x
c_koudoungou_adj;Koudoungian;;koudounger;;;;;;;;;;;x
c_koumpentoum;Koumpentoum;Koumpentoum;Koumpentoum;;Koumpentoum;;;;;;;;;x
c_koumpentoum_adj;Koumpentoumian;;koumpentoumer;;;;;;;;;;;x
c_koundara;Koundara;Koundara;Koundara;;Koundara;;;;;;;;;x
c_koundara_adj;Koundaran;;koundarer;;;;;;;;;;;x
c_koungheul;Koungheul;Koungheul;Koungheul;;Koungheul;;;;;;;;;x
c_koungheul_adj;Koungheulian;;koungheuler;;;;;;;;;;;x
c_kouroussa;Kouroussa;Kouroussa;Kouroussa;;Kouroussa;;;;;;;;;x
c_kouroussa_adj;Kouroussan;;kourousser;;;;;;;;;;;x
c_koutiala;Koutiala;Koutiala;Koutiala;;Koutiala;;;;;;;;;x
c_koutiala_adj;Koutialan;;koutialer;;;;;;;;;;;x
c_kumasi;Kumasi;Kumasi;Kumasi;;Kumasi;;;;;;;;;x
c_kumasi_adj;Kumasian;;kumaser;;;;;;;;;;;x
c_labe;Labé;Labé;Labé;;Labé;;;;;;;;;x
c_labe_adj;Labéian;;labéer;;;;;;;;;;;x
c_linguere;Linguére;Linguére;Linguére;;Linguére;;;;;;;;;x
c_linguere_adj;Linguérean;;linguérer;;;;;;;;;;;x
c_liptougou;Liptougou;Liptougou;Liptougou;;Liptougou;;;;;;;;;x
c_liptougou_adj;Liptougian;;liptouger;;;;;;;;;;;x
c_lofa;Lofa;Lofa;Lofa;;Lofa;;;;;;;;;x
c_lofa_adj;Lofan;;lofer;;;;;;;;;;;x
c_loh_djiboua;Loh-Djiboua;Loh-Djiboua;Loh-Djiboua;;Loh-Djiboua;;;;;;;;;x
c_loh_djiboua_adj;Loh-Djibouan;;loh-djiber;;;;;;;;;;;x
c_loko;Loko;Loko;Loko;;Loko;;;;;;;;;x
c_loko_adj;Lokian;;loker;;;;;;;;;;;x
c_lola;Lola;Lola;Lola;;Lola;;;;;;;;;x
c_lola_adj;Lolian;;loler;;;;;;;;;;;x
c_macenta;Macenta;Macenta;Macenta;;Macenta;;;;;;;;;x
c_macenta_adj;Macentan;;macenter;;;;;;;;;;;x
c_macina;Macina;Macina;Macina;;Macina;;;;;;;;;x
c_macina_adj;Macinan;;maciner;;;;;;;;;;;x
c_mali;Mali;Mali;Mali;;Mali;;;;;;;;;x
c_mali_adj;Malian;;malier;;;;;;;;;;;x
c_mamou;Mamou;Mamou;Mamou;;Mamou;;;;;;;;;x
c_mamou_adj;Mamian;;mamer;;;;;;;;;;;x
c_manaka;Manaka;Manaka;Manaka;;Manaka;;;;;;;;;x
c_manaka_adj;Manakan;;manaker;;;;;;;;;;;x
c_mandiana;Mandiana;Mandiana;Mandiana;;Mandiana;;;;;;;;;x
c_mandiana_adj;Mandianan;;mandianer;;;;;;;;;;;x
c_mandoro;Mandoro;Mandoro;Mandoro;;Mandoro;;;;;;;;;x
c_mandoro_adj;Mandorian;;mandorer;;;;;;;;;;;x
c_maradi;Maradi;Maradi;Maradi;;Maradi;;;;;;;;;x
c_maradi_adj;Maradian;;marader;;;;;;;;;;;x
c_markoye;Markoye;Markoye;Markoye;;Markoye;;;;;;;;;x
c_markoye_adj;Markoyean;;markoer;;;;;;;;;;;x
c_maryland;Maryland;Maryland;Maryland;;Maryland;;;;;;;;;x
c_maryland_adj;Marylandian;;marylander;;;;;;;;;;;x
c_matam;Matam;Matam;Matam;;Matam;;;;;;;;;x
c_matam_adj;Matamian;;matamer;;;;;;;;;;;x
c_mbacke;Mbacké;Mbacké;Mbacké;;Mbacké;;;;;;;;;x
c_mbacke_adj;Mbackéian;;mbackéer;;;;;;;;;;;x
c_mbour;M'bour;M'bour;M'bour;;M'bour;;;;;;;;;x
c_mbour_adj;M'bourian;;m'bourer;;;;;;;;;;;x
c_monrovia;Monrovia;Monrovia;Monrovia;;Monrovia;;;;;;;;;x
c_monrovia_adj;Monrovian;;monrover;;;;;;;;;;;x
c_mopti;Mopti;Mopti;Mopti;;Mopti;;;;;;;;;x
c_mopti_adj;Moptian;;mopter;;;;;;;;;;;x
c_mpaha;Mpaha;Mpaha;Mpaha;;Mpaha;;;;;;;;;x
c_mpaha_adj;Mpahan;;mpaher;;;;;;;;;;;x
c_nara;Nara;Nara;Nara;;Nara;;;;;;;;;x
c_nara_adj;Naran;;narer;;;;;;;;;;;x
c_nawa;Nawa;Nawa;Nawa;;Nawa;;;;;;;;;x
c_nawa_adj;Nawan;;nawer;;;;;;;;;;;x
c_niamey;Niamey;Niamey;Niamey;;Niamey;;;;;;;;;x
c_niamey_adj;Niameian;;niameer;;;;;;;;;;;x
c_nimba;Nimba;Nimba;Nimba;;Nimba;;;;;;;;;x
c_nimba_adj;Nimban;;nimber;;;;;;;;;;;x
c_nzerekore;Nzérékoré;Nzérékoré;Nzérékoré;;Nzérékoré;;;;;;;;;x
c_nzerekore_adj;Nzérékoréian;;nzérékoréer;;;;;;;;;;;x
c_nzi;N'Zi;N'Zi;N'Zi;;N'Zi;;;;;;;;;x
c_nzi_adj;N'Zian;;n'zer;;;;;;;;;;;x
c_nzulezo;Nzulezo;Nzulezo;Nzulezo;;Nzulezo;;;;;;;;;x
c_nzulezo_adj;Nzulezian;;nzulezer;;;;;;;;;;;x
c_oio;Oio;Oio;Oio;;Oio;;;;;;;;;x
c_oio_adj;Oian;;er;;;;;;;;;;;x
c_oti;Oti;Oti;Oti;;Oti;;;;;;;;;x
c_oti_adj;Otian;;oter;;;;;;;;;;;x
c_ouagadougou;Ouagadougou;Ouagadougou;Ouagadougou;;Ouagadougou;;;;;;;;;x
c_ouagadougou_adj;Ouagadougian;;ouagadouger;;;;;;;;;;;x
c_ouahigouya;Ouahigouya;Ouahigouya;Ouahigouya;;Ouahigouya;;;;;;;;;x
c_ouahigouya_adj;Ouahigouyan;;ouahigouer;;;;;;;;;;;x
c_partiaga;Partiaga;Partiaga;Partiaga;;Partiaga;;;;;;;;;x
c_partiaga_adj;Partiagan;;partiager;;;;;;;;;;;x
c_pita;Pita;Pita;Pita;;Pita;;;;;;;;;x
c_pita_adj;Pitan;;piter;;;;;;;;;;;x
c_podor;Podor;Podor;Podor;;Podor;;;;;;;;;x
c_podor_adj;Podorian;;podorer;;;;;;;;;;;x
c_poro;Poro;Poro;Poro;;Poro;;;;;;;;;x
c_poro_adj;Porian;;porer;;;;;;;;;;;x
c_pujehun;Pujehun;Pujehun;Pujehun;;Pujehun;;;;;;;;;x
c_pujehun_adj;Pujehunian;;pujehuner;;;;;;;;;;;x
c_quinara;Quinara;Quinara;Quinara;;Quinara;;;;;;;;;x
c_quinara_adj;Quinaran;;quinarer;;;;;;;;;;;x
c_ranerou_ferlo;Ranérou Ferlo;Ranérou Ferlo;Ranérou Ferlo;;Ranérou Ferlo;;;;;;;;;x
c_ranerou_ferlo_adj;Ranérou Ferlian;;Ranérou Ferler;;;;;;;;;;;x
c_river_cess;River Cess;River Cess;River Cess;;River Cess;;;;;;;;;x
c_river_cess_adj;River Cessian;;River Cesser;;;;;;;;;;;x
c_salaga;Salaga;Salaga;Salaga;;Salaga;;;;;;;;;x
c_salaga_adj;Salagan;;salager;;;;;;;;;;;x
c_sampa;Sampa;Sampa;Sampa;;Sampa;;;;;;;;;x
c_sampa_adj;Sampan;;samper;;;;;;;;;;;x
c_san;San;San;San;;San;;;;;;;;;x
c_san_adj;Sanian;;saner;;;;;;;;;;;x
c_san_pedro;San-Pédro;San-Pédro;San-Pédro;;San-Pédro;;;;;;;;;x
c_san_pedro_adj;San-Pédrian;;san-pédrer;;;;;;;;;;;x
c_sanmatenga;Sanmatenga;Sanmatenga;Sanmatenga;;Sanmatenga;;;;;;;;;x
c_sanmatenga_adj;Sanmatengan;;sanmatenger;;;;;;;;;;;x
c_sedhiou;Sédhiou;Sédhiou;Sédhiou;;Sédhiou;;;;;;;;;x
c_sedhiou_adj;Sédhian;;sédher;;;;;;;;;;;x
c_segou;Ségou;Ségou;Ségou;;Ségou;;;;;;;;;x
c_segou_adj;Ségian;;séger;;;;;;;;;;;x
c_siguiri;Siguiri;Siguiri;Siguiri;;Siguiri;;;;;;;;;x
c_siguiri_adj;Siguirian;;siguirer;;;;;;;;;;;x
c_sikasso;Sikasso;Sikasso;Sikasso;;Sikasso;;;;;;;;;x
c_sikasso_adj;Sikassian;;sikasser;;;;;;;;;;;x
c_sinoe;Sinoe;Sinoe;Sinoe;;Sinoe;;;;;;;;;x
c_sinoe_adj;Sinoean;;siner;;;;;;;;;;;x
c_sud_comoe;Sud-Comoé;Sud-Comoé;Sud-Comoé;;Sud-Comoé;;;;;;;;;x
c_sud_comoe_adj;Sud-Comoéian;;sud-comoéer;;;;;;;;;;;x
c_sunyani;Sunyani;Sunyani;Sunyani;;Sunyani;;;;;;;;;x
c_sunyani_adj;Sunyanian;;sunyaner;;;;;;;;;;;x
c_tahoua;Tahoua;Tahoua;Tahoua;;Tahoua;;;;;;;;;x
c_tahoua_adj;Tahouan;;taher;;;;;;;;;;;x
c_tamale;Tamale;Tamale;Tamale;;Tamale;;;;;;;;;x
c_tamale_adj;Tamalean;;tamaler;;;;;;;;;;;x
c_tambacounda;Tambacounda;Tambacounda;Tambacounda;;Tambacounda;;;;;;;;;x
c_tambacounda_adj;Tambacoundan;;tambacounder;;;;;;;;;;;x
c_tanene;Tanéné;Tanéné;Tanéné;;Tanéné;;;;;;;;;x
c_tanene_adj;Tanénéian;;tanénéer;;;;;;;;;;;x
c_tano;Tano;Tano;Tano;;Tano;;;;;;;;;x
c_tano_adj;Tanian;;taner;;;;;;;;;;;x
c_telimele;Télimélé;Télimélé;Télimélé;;Télimélé;;;;;;;;;x
c_telimele_adj;Téliméléian;;téliméléer;;;;;;;;;;;x
c_thies;Thiès;Thiès;Thiès;;Thiès;;;;;;;;;x
c_thies_adj;Thièsian;;thièser;;;;;;;;;;;x
c_timbuktu;Timbuktu;Timbuktu;Timbuktu;;Timbuktu;;;;;;;;;x
c_timbuktu_adj;Timbuktian;;timbukter;;;;;;;;;;;x
c_todzie;Todzie;Todzie;Todzie;;Todzie;;;;;;;;;x
c_todzie_adj;Todziean;;todzer;;;;;;;;;;;x
c_tongomayel;Tongomayel;Tongomayel;Tongomayel;;Tongomayel;;;;;;;;;x
c_tongomayel_adj;Tongomayelian;;tongomayeler;;;;;;;;;;;x
c_tonkolili;Tonkolili;Tonkolili;Tonkolili;;Tonkolili;;;;;;;;;x
c_tonkolili_adj;Tonkolilian;;tonkolilier;;;;;;;;;;;x
c_tougue;Tougué;Tougué;Tougué;;Tougué;;;;;;;;;x
c_tougue_adj;Touguér;;touguér;;;;;;;;;;;x
c_tumu;Tumu;Tumu;Tumu;;Tumu;;;;;;;;;x
c_tumu_adj;Tumian;;tumer;;;;;;;;;;;x
c_worodougou;Worodougou;Worodougou;Worodougou;;Worodougou;;;;;;;;;x
c_worodougou_adj;Worodougian;;worodouger;;;;;;;;;;;x
c_yendi;Yendi;Yendi;Yendi;;Yendi;;;;;;;;;x
c_yendi_adj;Yendian;;yender;;;;;;;;;;;x
c_ziguinchor;Ziguinchor;Ziguinchor;Ziguinchor;;Ziguinchor;;;;;;;;;x
c_ziguinchor_adj;Ziguinchorian;;ziguinchorer;;;;;;;;;;;x
